dataset,type,free_text,label_id
ViHSD,test,Huhuhu nh?ng b? say xe ph?i ddi xe máy thì sao,0
ViHSD,test,Lu?t do m?y anh ?y ra.nói th? nào ch? ???c,0
ViHSD,test,Minh Ngô mình ?i t? n?m 2019 r?i c? ??????,0
ViHSD,test,Ph??ng Nam giá c? sao,0
ViHSD,test,Th??ng ông qá . ng??ng m? s? hi sinh c?a ông ??,0
ViHSD,test,Má ?i nó hài b? b?ng,0
ViHSD,test,Tùng B?y Bì ??,0
ViHSD,test,Giáo án ?ã t?o nên m?t huy?n tho?i b?t di?t,0
ViHSD,test,Ng?c Ánh ??ng ?i ra ngoài n?a,0
ViHSD,test,Bao nhiêu ti?n ?em cho con ?i ??nh c? bên m?o c? r?i,1
ViHSD,test,nghe toàn dân chúng mình th?y th??ng Hu?nh,0
ViHSD,test,Y?n Lý,0
ViHSD,test,Ns ra làm gì ?? r?i l?i b? vùi d?p,0
ViHSD,test,V? H?ng sáng nay b?n nh? mình tìm h? vi?c làm nè. Th? liên l?c xem ngta có nh?n tr? l??ng theo tu?n không,0
ViHSD,test,"Quá t?t,v?y là c? th? gi?i noi g??ng theo M? có bi?n pháp ch? tài ??i v?i cá nhân,t? ch?c,nhà n??c vi ph?m nhân quy?n, M?, Canada,Úc,Nh?t và các n??c kh?i EU ph?i h?p v? ch?ng vi ph?m nhân quy?n nh? th? thì m?i có hi?u qu?,m?y th?ng ?àn áp nhân quy?n h?t ???ng ch?y,ch?ng l? nó ch?y qua m?y n??c nghèo ?ói l?c h?u nh? Châu Phi hay m?y n??c nh??c ti?u ? Châu Á",0
ViHSD,test,...T?t nhiên là 60% câu chuy?n là t?t nhiên và t?t nhiên là zday thôi ????,0
ViHSD,test,"?u me mây cho vay tiên gop ma noi lam t? thiên, b?t sao lôn ?i minh hiêu tui mây ?n ch?n tiên t? thiên thi ?ung h?n",2
ViHSD,test,a ?? có c? ph?n iphone. Mà c? ph?n quan tr?ng nên ms l?y c?m h?ng.,0
ViHSD,test,Lê Hà Th? m? y h?t:)))),0
ViHSD,test,M?t b? phim không -t?u- hài??,0
ViHSD,test,Cho em lên fan c?ng v?i anh t?c tr??ng ?i iiii,0
ViHSD,test,Lan Trinh,0
ViHSD,test,Con bóng sadec =]],0
ViHSD,test,Sao không ??n b?ng rau mu?ng?,1
ViHSD,test,Vn ma,0
ViHSD,test,T?i ngày r?i m?t ch? làm gì mà ham,0
ViHSD,test,Chi ga?i tuyê?t v??i,0
ViHSD,test,Panda thái ?ã th?y,0
ViHSD,test,L?n nào nhìn m?t th?ng b?n c?ng t??ng trùm susan :)),0
ViHSD,test,Yen than muon ma muon luot qua zao than.dung la het thuoc chua,1
ViHSD,test,Bà này Ng??i ? B? Trên h? gì á... toàn nói chuy?n ki?u ng??i khu?t m?t khu?t mài ko... ch?c ? bên tr?i Tâm Th?n xu?t tr?i...,2
ViHSD,test,Ki?m ti?n tr?m tri?u ch? ? !!7-8 tri?u nh? b? thì con ch? ?n ?c có cua hoàng ?? vs tôm aslatca thôi ?? Sói said :,0
ViHSD,test,S? l??n l?o là v?y,0
ViHSD,test,Qu?n áo hàng hi?u trên Cao B?ng m?i có thôi (?? ³?)?,0
ViHSD,test,Anna Nguy?n càng nghe càng hay v?i ki?u luy?n láy v?n y nguyên,0
ViHSD,test,Mi?n gi?ng lôm trâu,1
ViHSD,test,S?ng ch?m thôi =))),0
ViHSD,test,"Tuy?t v?i,hay ko b?ng hên.",0
ViHSD,test,L?ch s? : là nh?ng s? vi?c hi?n th?c ???c ghi chép l?i,0
ViHSD,test,Hay quá k t??ng ????,0
ViHSD,test,"2 cái th?ng m?i r? này ph?i cho nó ? tù m?c x??ng thì nó m?i t?n ! Ch? cho b?n nó ? tù có vài n?m, b?n nó ?éo có s? ?âu !",2
ViHSD,test,"^ ""vi?n tr? c?a lào"" =)))",0
ViHSD,test,Thay vì a c?m cái c?c kia thành cái lu r?u Tây thì p? nh? luôn ?úng ch?t dân ch?i kk,0
ViHSD,test,?eo tai nghe vào nghe th?m ghê.,0
ViHSD,test,Bánh cu?n cao b?ng,0
ViHSD,test,??????? m?ng m?o nh? c?c ch? các bác có v không,0
ViHSD,test,Vn mà tuy?n ??ng ký ngay,0
ViHSD,test,Em dep qua ha,0
ViHSD,test,"C? th? nhé, nhà tiên tri v? tr? Tr?n D?n nói quá chu?n.",0
ViHSD,test,Chi ba ????????????????,0
ViHSD,test,Có ??i gia dân ch?ng l?ng h?t...các ??ng chí ko c?n manh ??ng ??????,0
ViHSD,test,mu?n ck?m k?m,0
ViHSD,test,Th?ng này nó ngh? nó là ai. Không cách ly thì cút qua n??c khác mà s?ng.,2
ViHSD,test,Bác Th?ng ?i ?âu ?ó r?i,0
ViHSD,test,"t th?y th?ng Mai Anh Tu?n nói chu?n r?i ?ó, th?ng d??i th?y sao ?",0
ViHSD,test,Hi v?ng anh ý âm tính,0
ViHSD,test,"Ph?m Vi?t Duy ch?i qu? qu?n gi?ng z?y, ??m b?o n?i nh?t sân bay lun nha ck ??",0
ViHSD,test,Cô có duyên l?m nha,0
ViHSD,test,Hay l?m b?n like,0
ViHSD,test,xóa kênh Th?y Giáo Ba tr??c ?ã,0
ViHSD,test,b?n ??c lai ?i bác ?y c?g là ng??i tham gia giàh dc ??c l?p cho ??t n??c này.mag thu?g t?t trên mình. ch? vì cu?c s?g ch? thuê ch? m??n ch? bác có mu?n vô tình gi?t ng??i ?âu. nhìn t?g th? c?g có nhi?u nguyên do mà b?n. ??t n??c n? bác nh?g bác vô tình n? l?i gia ?ìh e bé.,0
ViHSD,test,Gi?i này mua b?ng m?y vali ti?n anh ?i :)),0
ViHSD,test,Mình c?ng v?y,0
ViHSD,test,giong ca lozz trong lang fo,1
ViHSD,test,Kinh t? ?inhh h??ng XHCN ?ây mà...,0
ViHSD,test,25:40:00,0
ViHSD,test,Minh Tr?n ok ?i. E có ch?t ?i?n z?i ?? t?ng s?c ?? kháng r?i.,0
ViHSD,test,"Hu?nh H?u Vinh bó tay, ?eo kh?u trang xong l?i kéo xu?ng ?? nói chuy?n thì ?eo làm gì. :(",0
ViHSD,test,Tu?n M?nh :))) Nh?t n?i ti?ng bi?n thái mà,2
ViHSD,test,Có ai bt fb c?a b? hk ????,0
ViHSD,test,Bu?t hi?nh con c,1
ViHSD,test,Ông Tr?n D?n ch?a ch?t h? m?i ng??i.,0
ViHSD,test,ad ?i rep ib mình v?i nhaa,0
ViHSD,test,Shinna Pi cho ?ó l?y ?i,0
ViHSD,test,H? Ánh Xuân nghi?p,0
ViHSD,test,?én l?c v? n?,0
ViHSD,test,C??i mu?n s?u??????????,0
ViHSD,test,Em gái xinh toá nè,0
ViHSD,test,Thùy Trang (Gi?m cân Dema Fitness) th? b?n m?t n?t :)),2
ViHSD,test,Stop ?,0
ViHSD,test,nunu à :v,0
ViHSD,test,Nh? nhàng b? fl thôi làm gì c?ng =))),0
ViHSD,test,Beat c?a bài Già cùng nhau là ???c ph?i không nh? ?,0
ViHSD,test,Giá nh? không ph?i là ông già t ...,0
ViHSD,test,Page hay mà abe ?ii :v,0
ViHSD,test,Nghe t?i tháng nh?ng l?i không ch?y máu,0
ViHSD,test,H?p lí quá a ?iiii,0
ViHSD,test,Lê V?n Qu?t b?n mình ??u ch? th?y th?c hi?n,0
ViHSD,test,T?i nghi?p cho cô ?eo vàng này quá... t??ng v?y là cô ?y hay l?m...,0
ViHSD,test,Bùi ?ình Nam,0
ViHSD,test,Ng??i ta ? ?oài loan lên tp ki?m gì v?y má,0
ViHSD,test,"Nguyen Kieu Oanh c th?y avatar ko, nó t? nt v?i mình nó lun â",0
ViHSD,test,?i nghi?p nãy gi? :))))),0
ViHSD,test,có ph?i nhà tiên tri hâm m? nh? qu?nh ko?,0
ViHSD,test,Day la baroibeo,0
ViHSD,test,Ba chui ma co thag con ngoi ke ben hoc hoi,0
ViHSD,test,Ng?u quá th?y ?i,0
ViHSD,test,Con ho ly tinh nay o tha thu duoc,2
ViHSD,test,Sena nhìn m?c nh? l?n,2
ViHSD,test,Tú ?i c?u abeeeeee,0
ViHSD,test,Bình Nhi thích minguk,0
ViHSD,test,Trang Anh vi?c nh? l??ng cao,0
ViHSD,test,C?n l?m 1 bu?i xem phim tr??c t?t b ?i Nguy?n Trung phim này,0
ViHSD,test,Th? thì toang??,0
ViHSD,test,mong anh xu ko th?y ??,0
ViHSD,test,Em th?y s? hi sinh c?a Cô nh?ng ch?a th?y ?c thành công c?a Th?y,0
ViHSD,test,..,0
ViHSD,test,?hs c? m?c ??nh ngh? là n?i bài là t?n nào nh?? Qatar thì nó c?ng có sân bay mà t? qatar v? hà n?i ph?i transit qua bangkok nhé :))). Sân bay nào c?ng có tr?m c? thôi :))),2
ViHSD,test,N?u ??i lý b? ph?t th?t thì ch?c ??i lý kg im v?y ?âu. Chiêu trò thôi,0
ViHSD,test,1 pha backdoor c?a shaco làm abe cay cú =))),0
ViHSD,test,Tui noid nh c?i ?au b?ng,0
ViHSD,test,@Lâm Tr?n Ng?c Phúc ?a m nói t m?i ?? ý b? nói khong thích mà b? nh?c hoài.,0
ViHSD,test,kinh nh? kk,0
ViHSD,test,Cô này có xu?ng 8 t?ng ??a ng?c c?ng ko ai tha th? ?âu các b?n ?,2
ViHSD,test,13:00 kh?i c?m m?n,0
ViHSD,test,C? lên ??????,0
ViHSD,test,T?t nhiên hoài,0
ViHSD,test,??,0
ViHSD,test,Lê Quang Tr??ng 1 30,0
ViHSD,test,M?y bài tr??c h?p tác v?i kicm còn hay ch? vô nghe bài m?i nh? h?ch v?y,2
ViHSD,test,Chân Ng?n Ng?c Hoàng ch? không ph?i hoàng th??ng,0
ViHSD,test,Châu ??p trai quá à,0
ViHSD,test,S?ng ch?m ?? hi?u nhau h?n anh em nhé ??,0
ViHSD,test,?km ???a na?o ba?o idol trâ?n dâ?n t m??c covid ?â?y :v,2
ViHSD,test,H?p Lý S?P ?iii !!!! =))),0
ViHSD,test,Nghe vô sinh nh?ng l?i sinh lí m?nh kk,0
ViHSD,test,??y dân ch?i ??y,0
ViHSD,test,Nguy?n Phát mai em ?i ?ám c??i ??,0
ViHSD,test,Ch?p gì th?ng thi?u n?ng ?ó Tr?n Ng?c Giàu ?i,1
ViHSD,test,Này ad. Mai m?t CS ra cái lu?t ?i xe 2 bánh ph?i có bình x?t cay thì vui nh?. Ar tha h? x?t . Haha,0
ViHSD,test,Thích anh Châu d? s?,0
ViHSD,test,??????,0
ViHSD,test,Thi? chu? cho bâ?n t?ng xin video =)),0
ViHSD,test,Thôi n?m tr??c l? chúc nyc sinh nh?t r?i thôi chúc n?t n?m nay nh? :)),0
ViHSD,test,Th?c t? k ph?i là ai c?ng ch?n ???c cái ??c mu?n,0
ViHSD,test,sói ?áng iu quá a ê !!,0
ViHSD,test,thì làm sao ? có v?n ?? gì à ?,0
ViHSD,test,Uiss cùi vl :)) l??ng m?y ch?c ngìn ??ng còn ?c ?n pizza lo?i k?o d?o ?ây :)),1
ViHSD,test,tag e luôn a êi,0
ViHSD,test,?oàn S?n Tênh ch?i ch?i à,0
ViHSD,test,? cho là v?y ?i v?y kinh t? và an Sinh thì 50 n?m n?a m?i b?ng thái lan nha m?t l? ngáo banh bóng hay ho gì mà t? hào ?úng ch? ?? ?ào t?o ng??i hay th?t,2
ViHSD,test,Len tp chi vay ma cai mui cong vong,0
ViHSD,test,mi?n nhi?m r à,0
ViHSD,test,Bi?t v?y b?n ch?t ông này tr??c cho ông h?i tiên chi ?? kh?i có corona ??,2
ViHSD,test,Ch?a ??y 2 tu?n mà lên nh? gió,0
ViHSD,test,"Tho?i Tr?n \""chính tã\"" ?",0
ViHSD,test,zo a,0
ViHSD,test,@Kì C?c Thì h?m nay á im mình im cái ng??i ta t??ng mình hi?n ng??i ta c? ?n hi?p hoài v?y ?ó ?,0
ViHSD,test,Thùy Trang nghe ài ái ai nghe s? luôm ?y,0
ViHSD,test,H??ng Th?o vkl,2
ViHSD,test,???c anh ?,0
ViHSD,test,T?t nh?t là gi?t b? ?i vài thành ph?n óc chó ?ó là v?a,1
ViHSD,test,Ch?i xong r?i khóc nh? chó n?n n? công ??ng,1
ViHSD,test,Phúc Nhã trung thu mua ?èn cho t r??c nha :((,0
ViHSD,test,M?t ph??ng di?n khác,0
ViHSD,test,T?ng anh vì bài vi?t mang tính chà ??p lên n?i ?au c?a ngk ????,0
ViHSD,test,Trang Tr?n dm cm v?i t,2
ViHSD,test,V? Hà cho kho? :)),0
ViHSD,test,R?t chi là có s?c hút :)),0
ViHSD,test,"h? ?ang b?n làm t??ng ?ài, b?n xây c?u nghìn t?,???ng nghìn t? ? n?i khác. r?i t? t? s? có. kêu cái ?éo gì. xây có ti?n ?út túi mà d?i gì ko xây.",1
ViHSD,test,Ki?u dì c?ng d? Th?n,0
ViHSD,test,Gi?ng Hu?nh L?p quá.,0
ViHSD,test,?am mê ki?m ti?n c?ng h?p lí mà :)),0
ViHSD,test,@mai nguyen c??i v? b?ng v?i m?y ch?,0
ViHSD,test,S?ng m?i l?ch th?t,0
ViHSD,test,S?n Nguy?n xin video b,0
ViHSD,test,"Vi?t Nam ph?i khéo,  CS Vi?t Nam không ??n n?i ác ??c nh? TQ ?âu.  V? VN ?i r?i bi?t,  thi?t ?ó.",0
ViHSD,test,Treo súng ch? ?ó làm gì th? :v,0
ViHSD,test,Con này r? b? ch?t ??u và t? chi quá.??t ?ó t th?y nhi?u ??a khùng con này ko ngo?i l?,2
ViHSD,test,Ph??ng Th?o ?ag ch? tri?u ch?ng tiêu ch?y nè,0
ViHSD,test,Quan ch?c l??ng thì c?ng nh? ta thôi. Nh?ng ng nào ng n?y khi lên làm quan toàn nhà l?u xe h?i. L?.,2
ViHSD,test,Kh? thôi ch? bi?t làm thnao ?c? ?i ?âu ?c mà ph?i châm bi?m nhau! Ai ch?ng bi?t kh? nh?ng làm gì ?c ?ây! Xã h?i nó th?i nát nh?ng l? m?i r? quá ?ông và hung hãn...,2
ViHSD,test,Phò ng??i ta có làm gì b?n bây ko ? Hàng ngày có nh?ng ??a hi?p dâm c??p ti?n b?n bây sao im l?ng v?y.,0
ViHSD,test,L?n ba r?i,1
ViHSD,test,H?t m? ti?n r?i. T?ng thu? thôi,0
ViHSD,test,V?y gi?i thích nh? th? nào v? vi?c yêu c?u xu?t hóa ??n thì nó không xu?t.,0
ViHSD,test,mèo Tôm ??u ??c tùng sói ;v,0
ViHSD,test,Ch?i nhi?u quá t?t th? bây gi?,1
ViHSD,test,Xinh gái ??y.,0
ViHSD,test,Ok Abe iuu n? ??,0
ViHSD,test,Theo tao thì nó dùng cái này ?? dìm v? cá ch?t,0
ViHSD,test,T?c mixi ngh? l? vui v? :)),0
ViHSD,test,??a cho nhà ch?ng nó coi,0
ViHSD,test,Nay anh ?? t? nhiên nh? nhàng d?u dàng nh? con gái th? này thì n?m nay ra ch? ?? v? ng??i ph? n? nhá anh em :)))),0
ViHSD,test,Gi?ng abe the thé nh? con gái m?i ti?n mãn kinh v?y :),0
ViHSD,test,Ngan Anh th?y mà t?c,0
ViHSD,test,M? Vân :))) douma b?a m?i b? nè cd,0
ViHSD,test,Anh làm giám kh?o ct TTDH thì Tr?n Thành Tr??ng Giang tu?i,0
ViHSD,test,Nguy?n Th? C?m Tiên :v,0
ViHSD,test,Tú Tú b?t trend li?n,0
ViHSD,test,Cùm m?n ch?n lai c?m tay b? h?n bóp l.. nghe ko ??????,1
ViHSD,test,?? cao b?ng ph?i ch?t ae ?,0
ViHSD,test,Hay quá anh ?i,0
ViHSD,test,Abe nóng quá,0
ViHSD,test,dm e?o ho?c thi? la?m cc gi? biê?t ch??,1
ViHSD,test,Hình ?nh nh?ng thanh niên an ?i nhau =)),0
ViHSD,test,?ánh ch?t m? th?ng này ?i,1
ViHSD,test,Luv,0
ViHSD,test,"ngày VNCH th?t th?, có bao t??ng l?nh tu?n ti?t gi? danh d? v?i ??t n??c c?a h? ! sau ngày ??y tôi ch? th?y th?ng mã m? nào có ?? khí ti?t nh? th?...toàn l? v?n qu?c vinh thân ! b?ng bô cho gi?c b? m?c dân t?c ngày càng l?m than.",2
ViHSD,test,Thanh Bình kkk,0
ViHSD,test,bt mà a êy,0
ViHSD,test,Bú l ng?c Trinh s? tinh,2
ViHSD,test,"??t n??c còn nhi?u ng??i kh?, r?t kh? là nh? ?n s? lãnh ??o c?a ?ám ng?m c?ng s?n ?o?ng và boác.",2
ViHSD,test,Mà ông minh hi?u n? tính,0
ViHSD,test,L?y ??c ph?t phù h? cho chúng con v??t qua .nam mô a ?ìa ph?t,0
ViHSD,test,Trùng h?p??,0
ViHSD,test,U cao long no het di chi,0
ViHSD,test,Tu?n Nguy?n c?n th?n nha,0
ViHSD,test,Có th?t nha,0
ViHSD,test,:(,0
ViHSD,test,Võ H?ng Nhung Ph?m H?ng Giang Maii Anhh Uyên Th?o T?ng Xuân Hòa Linh Khánh :)),0
ViHSD,test,"Ph?m V?n ??ng Ngta v? n??c thì có gì sai h? b?n trong khi h? c?ng có ý th?c và th?c hi?n t? cách ly, VN còn ?ón công dân t? các n??c ?ang bùng d?ch v? mà b?n nch ki?u h?i ích k? ??y :)) N??c mình v?n nhân ái nên b ??ng suy ngh? nh? v?y nha",0
ViHSD,test,"d?p m?e cái "" h?i b?o v? ng??i tiêu dùng ?i. t?n ti?n",2
ViHSD,test,Tri?u Phát M? Ngân,0
ViHSD,test,Ch? ba nói chuy?n hây wa ch? ba ?i,0
ViHSD,test,M?i l?n lên sóng là ?eo vàng làm nh? giàu l?m hay sao mà khoe c?a th?y ghê.còn cái m?t mình nhìn chung ko có 1 ch? nào thi?n c?m h?t.nhìn m?t là bi?t cái th? ?àn bà ??c m?m ??c mi?ng.hung d?.nói t?c ch?i th? v...v t??ng z là hay l?m,2
ViHSD,test,ng??i xung quanh nhìn nh? nh? sinh v?t l? :V,0
ViHSD,test,"Bác nói quá hay ,quá có lý",0
ViHSD,test,Nó có lây qua ???ng máu ?éo ?âu,0
ViHSD,test,Th?y tôi,0
ViHSD,test,?ã 4 n?m r?i,0
ViHSD,test,Ch?ng th? nói ra ??,0
ViHSD,test,C?c k? thuy?t minh,0
ViHSD,test,h?i non,0
ViHSD,test,L?u ??c Trung l?i coppy,0
ViHSD,test,Chi vi?n 10 ngàn binh s? ?? bình ?n giao ch?,0
ViHSD,test,Tôi thích cô này vì ? á ày,0
ViHSD,test,#ERROR!,0
ViHSD,test,Im m?m ?i micky. S?a n?a t dính l? ?ít m l?i bgio,2
ViHSD,test,"Kh? Pacpo hôm nay ?i b?o , ngày mai bán dâm nuôi ??ng",2
ViHSD,test,2029 c? li?u còn không nh? ....,0
ViHSD,test,hihiii,0
ViHSD,test,"B? nhi?m covit 19 sao ko ? bên anh mà ch?a v? VN làm ?éo gì ?? lây nhi?m ng??i khác t?n kém ti?n nhà n??c ,b?n nhà gi?u ?ú ??n",2
ViHSD,test,Nghe chi? no?i chuyê?n c???i muô?n xi?u,0
ViHSD,test,"CON SAM VÀ CON SO KHÁC NHAU M?I NG??I NHÉ, M?I NG??I CHIA S? BÀI VI?T ?? TRÁNH H?U QU? :(",0
ViHSD,test,??c comment mà c??i ?*,0
ViHSD,test,"Thôi k? cmn gi?i ?i anh, v? nhà stream cho b?n em xem ?i, tr?n vi?c h?i b? lâu r?i ??y",0
ViHSD,test,"C? dm ngh? mình là công chúa các th? các th?, ?éo hi?u ki?u gì =)))",1
ViHSD,test,"Lá c? ko ch? mang ý Ngh?a hình ?nh n??c M? mà là bi?u t??ng c?a s? t? do, dân ch?, nhân quy?n và th?nh v??ng. Chúc m?ng HongKong",0
ViHSD,test,??p quên ?nh g?c :))),0
ViHSD,test,1 cái c? ?? rút ru?t ?n b?n thui,0
ViHSD,test,Chúc kênh c?a th?y s?m ??t 1tr sub nha,0
ViHSD,test,"thay m?t toàn th? ch? em cám ?n th?y chúc th?y nhi?u s?c kh?e , khi nào xóa kênh th?y ?i",0
ViHSD,test,fan c?ng tu?n ?i?m danh :)) ad là con trai hay gái zay,0
ViHSD,test,??ng Lê Nguyên Nguy?n T?n Quí,0
ViHSD,test,69 like r ko mu?n phá =)),0
ViHSD,test,M1 t?t giông bão nthe thì bi?t r?i,0
ViHSD,test,"Sai bét h?t, n?u l?y tên th?t thì m?y ??a ?oán ra làm sao.",0
ViHSD,test,"Nhà em có công v?i cách m?ng mong các anh nh??ng em , em xin",0
ViHSD,test,Châu Châu m?ng m?ng :)),0
ViHSD,test,Hi?u Võ ?p pa nh? cc :)),2
ViHSD,test,nghe thì vô lý nh?ng l?i r?t thuy?t ph?c,0
ViHSD,test,????,0
ViHSD,test,Nguy?n Nh?t ?ông ý là ng??i ta d? ?oán nh?ng vi?c ông này làm thôi à,0
ViHSD,test,Trung thu ???c b?n gái t? tình nên tu?i th? nó ??p vcung,0
ViHSD,test,gào rú ngoài ???ng ?:>,0
ViHSD,test,Linh Chi b?n ch? c?n nghe l?i các bài hoaprox thôi thì b?n s? hi?u bài này nó d? c? nào bài h?ng nhan nh?c nó ?n nh?p v?i bài ch? không nh? bài này. L?ch hoàn toàn ph?n beat và l?i,0
ViHSD,test,Th?y ?n h?i th? thì ??ng làm quan,0
ViHSD,test,muhaha,0
ViHSD,test,Th?y tình yêu ??p ??y ch? :)),0
ViHSD,test,H?ng Quang Phùng ?ã bao lâu k dc ck cho ?i xp ??,0
ViHSD,test,Gu c?a Hoàng Khoa ?y,0
ViHSD,test,Chúc ido kho?,0
ViHSD,test,?ây m?i là c?c kì thuy?t ph?c :v,0
ViHSD,test,Chúng m c? mong nhà tiên tri b? b?nh ak.gi? nhà tiên tri b? b?nh thì thánh ch?a.mong ngài s?ng ?? ?em ti?ng c??i cho m?y b?n tr? vn.,0
ViHSD,test,Cô minh hi?u mà h?t th?i là mày c?ng h?t ???ng làm ?n luôn nha con bóng ??ng tháp bán d? gi?,2
ViHSD,test,"?úng r?i á, tui c?ng nghe li qu?ng ko hà",0
ViHSD,test,Th? cu?i cùng chu cà mo ngh?a là v?y mn,0
ViHSD,test,Ph?m ?ình Tr??ng Nguy?n Ng?c Di?u Annh sau này có bú ai c?ng ??ng nh? t?i câu chuy?n c??i c?a em ?? t?i em,0
ViHSD,test,Cho ra nh?ng t?m ?nh ??y tính ?u dâm,1
ViHSD,test,H?c Sinh gi?i from Cao B?ng,0
ViHSD,test,From mixi with love,0
ViHSD,test,Nghe r?t vô sinh nh?ng l?i có b?u :))),0
ViHSD,test,V?n ?ng h? ch?,0
ViHSD,test,"Vì t?t r?t ng?n nên ta m?i bi?t quý tr?ng cái t?t dù nó có nh?t và chán r?t nhi?u so v?i ngày x?a. Ch? n?u nh? ngày nào c?ng là t?t, thì hóa ra ngày nào c?ng là m?t ngày bình th??ng. C?ng nh? là vi?c kh?a thân ra ???ng thì ?ó là m?t ng??i b?nh ho?n, nh?ng n?u c? th? gi?i ??u v?y thì ?ó l?i là m?t ?i?u bình th??ng, ai m?c áo qu?n m?i là ??a b?nh ho?n",0
ViHSD,test,"D?o này m?y b? ts gi?y phát bi?u h?i nhi?u, ph?n l?n cho th?y t? duy ki?n th?c quá l?c h?u, nhi?t tình c?ng v?i s? ngu d?t thì s? thành phá ho?i ??",2
ViHSD,test,Nguy?n ??c Ánh khôn h?n c? h? nhà m.,2
ViHSD,test,QuynhAnh DT th?y mà t?ccccc,0
ViHSD,test,Ph?m V?n L?c ??y là lúc tr??c,0
ViHSD,test,??y m?i là anh tôi,0
ViHSD,test,Vào mà la li?m ?i m?y chú dlv,2
ViHSD,test,?? Say oh yeah c?a a Tùng mà?,0
ViHSD,test,V?a xu?t hi?n chào câu ch?t quá,0
ViHSD,test,Huy Le Bún Riêu ??,0
ViHSD,test,Anh Minh :)))))),0
ViHSD,test,"Th?c ra c?nh sát HK r?t hi?n và bi?t Lu?t, h? không bao gi? ?àn áp nhân dân,ch? b?n côn ?? mang danh công an c?a b?n c?u backinh là b?n v?a quái thai v?a m?t d?y ?? b?o v? ch? ?? c?a chúng, b?n công an nó ?àn áp nhân dân HK Xong gi? nó rút v? backinh nh?n ti?n r?i",2
ViHSD,test,Tôi ??c kênh chat c??i vl :)) Th?o mai nh? có ti?t d? gi? :)),0
ViHSD,test,Em ??p gái ch?i quá hay ?ng h? em nhi?u,0
ViHSD,test,ch?c là qu?ng cáo s? ki?n liên quân nh? n?m nào ch? làm del ph?i táo quan thatk,0
ViHSD,test,Thâu t?m c? cáo ??,0
ViHSD,test,?ây m?i g?i là a hùng th?m l?ng..,0
ViHSD,test,Co 3 vang Ng?c  ben My vui lam sao,0
ViHSD,test,Ti?n mua s?a tùng sói mang ?i ch?i gái h?t r à,0
ViHSD,test,Toi gia roi co li xi cho it do song qua ngay   so dtcua toi 0903976511,0
ViHSD,test,Thao My v m?i thích,0
ViHSD,test,O ko thây so ?sng chông dich ma con tam trang ?ang .,0
ViHSD,test,C? lên nhé các bác,0
ViHSD,test,Này thì cho anh bar =)),0
ViHSD,test,Shop pe bán ?? r? l?m,0
ViHSD,test,Chi ba ?ep qua . Luc nay hoa qua . Chi goi vê cho e  1000 usd mua xi ke hut nha chi .,0
ViHSD,test,Thì ?a s? ông ?n cái gì ch? an toàn :D,0
ViHSD,test,Ch? em ?i ki?m cái nick yahho cái th?y ?i,0
ViHSD,test,2 tri?u 1 tr?n v?i chúng tôi à,0
ViHSD,test,quy nh?n ?âu rùi ????? tay ?âu tay ?âu ??,0
ViHSD,test,"K sao anh êi, em xem anh lâu r và ?ng h? khi anh và team ch?a n?i, ??n gi?n vì th?y cùng h? :v tu?n phùng luôn ?ng h? ?? phùng và RF :v",0
ViHSD,test,Noi hay qua ch? ?i tri?u like,0
ViHSD,test,- bão xuyên ?i em b? bóp dua r,0
ViHSD,test,Mua con roll roy 40 t?,0
ViHSD,test,Nó l?i h?p lý vãi l? a ?i,0
ViHSD,test,hôm nay ti?u s? s?ng ch?t vs concac abe,2
ViHSD,test,Hay quá abe ?i,0
ViHSD,test,?úng th?!,0
ViHSD,test,Hôm nay Minh Hiê?u ?e?p qua? nha,0
ViHSD,test,Du h?c sinh úc??,0
ViHSD,test,tai chua cung cho bon quan chuc an truoc.,2
ViHSD,test,"C? lên chú ?i,có s? ch? ??o t?n tình c?a chú s? v??t qua d?ch b?nh,vi?t nam c? lên c? lên",0
ViHSD,test,"U?y, ki?m tí bánh mì v?i n??c l?c mà c?ng ch?p hình ????",0
ViHSD,test,Nghe bài th? 9 ?ã bi?t bài nào nh?t luôn :))),0
ViHSD,test,"Thiên Minh thà ?ánh nh?m con h?n b? sót, không ph?i c? 14 ngày là h?t b?nh nhé, th?i gian 14 ngày phát b?nh là th?i gian trung bình còn v?n có th? có tr??ng h?p phát b?nh s?m ho?c mu?n h?n",0
ViHSD,test,Mai th?y nh? l?p kênh m?i ? ?âu ?? b?n em ?i?m danh nhé,0
ViHSD,test,Nguy?n H?u Thái gia sao bn,0
ViHSD,test,Con c??i x?u luôn ?ó chú 3,0
ViHSD,test,v? ??i cái máu l?n =))),1
ViHSD,test,Noi Tum lai hai thang ?ê?u ngu,2
ViHSD,test,Nhìn v?y mà khá quá nh?.,0
ViHSD,test,1l? ngu adua. Ví d? l? có ông n?i nào hút ?íu thu?c r?i qu?ng dô gh? ng?i. Nó cháy rôi ko l? ?i tìm n??c ?? d?p t?t? Ch?c khi quay l?i thì cháy m? h?t r?i. Trang b? bình ch?A cháy là ?? kh?ng ch? l?a m?y cu ?. Còn thêm v? m?y xe ph?i trang b? búa ?? khi l? r?i xu?ng v?c or xu?ng n??c còn l?y núa mà phá kính thoát thân. Khi trag b? là ?? an toàn tíng m?ng nhé. L? có ngu thì im ch? nói ra ng??i ta bi?t thì nh?c l?m,2
